user_id,stat_id,creation,tweet_body,name
4882416506,1323828198249955328,2020-11-04 03:23:32,"""Your future needs You, Your past doesn't""DJLOONYO WithPRETTYLooks",RhmVn4real
1302884433398120448,1323828198270881792,2020-11-04 03:23:32,Do Follow : @VintageMaheshFC #SarkaruVaariPaata @urstrulyMahesh,nehrunagardhfm
1278286215134019584,1323828198254268419,2020-11-04 03:23:32,@DrManishKumar1 @narendramodi @AmitShah Call Swapnil Kothari sir and Ishkaran. They must know what to do.,Caz00899648
1004458652256882688,1323828198283583488,2020-11-04 03:23:32,Trump wins Louisiana. Via @NBCNews,Nicksnews12
1606544406,1323828198270996481,2020-11-04 03:23:32,@eumariaedu Onde,bbrunxx
52812295,1323828198279294977,2020-11-04 03:23:32,"@spettypi He’s going to get NC and when Atlanta starts reporting in, might just sneak a victory in Georgia",BBoy2424
4541558892,1323828198283468801,2020-11-04 03:23:32,@oxjeffrey @jjjovanaaa LMFAOOOOOO,v9nne
836850576478593024,1323828198279323648,2020-11-04 03:23:32,@Hqvokk *cries*,Faillendish
1141438873412755456,1323828198262669312,2020-11-04 03:23:32,@baeyshjlkx ah thank you sm moot❤️,sunlitdae
583928683,1323828198271033345,2020-11-04 03:23:32,@NYDailyNews @C_Sommerfeldt @ShantRS @SlatteryNYDN @michaelgartland @mmcauliff @NewsMaven @davidgoldiner @NYDNPolitics Thrilling!,MALLOFTHEUSA
109749926,1323828198279417857,2020-11-04 03:23:32,It's happening... 😱 #Election2020 #ElectionDay # https://t.co/mQkNyMqNCn,Guillelagos
729380588306731008,1323828202461167616,2020-11-04 03:23:33,Welp looking like another 4 years of this,TheRealMoeJaber
1104679802303180800,1323828202440073216,2020-11-04 03:23:33,@ldhyace ma im on dm limit ????,0913cart
1308019563833880576,1323828202461036546,2020-11-04 03:23:33,@jenoooo_s lmao u can have her HAHAHAHA,HVEN0SHIYA
3399000554,1323828202461155328,2020-11-04 03:23:33,Random Poll,TercesKrad
1322918809645289472,1323828202477916163,2020-11-04 03:23:33,@yeokip @kaheicats fart,hwngO_o
1133463723715117056,1323828202444263425,2020-11-04 03:23:33,"@WanzTheBoi @breadbowl__ @LumieeGalaxy I’m sorry, what did you say? All I can hear is #WanzIsOverParty",AntlerHour
45546421,1323828202444222470,2020-11-04 03:23:33,Everyone breathing and staying hydrated?,jonathanstoner
1394324641,1323828202465304576,2020-11-04 03:23:33,@DPJHodges You still here?,dazedhead
55942665,1323828202452754434,2020-11-04 03:23:33,much to think about,girlsgotseven
2719990512,1323828202465230854,2020-11-04 03:23:33,"@FaithGoldy I get the need for them, for sick, elderly, disabled people. Though they need better voter verification… https://t.co/aMftMnxvW2",rekleiner306
2518534098,1323828202469380096,2020-11-04 03:23:33,@jemelehill What? How on God's green earth is it white people's fault? It's not only white people voting.Blame yo… https://t.co/q8jWzIjMuA,knap957
1312909853531222019,1323828202456928257,2020-11-04 03:23:33,Bought some $bid Public team and binance listing I'm hearing. Looks to be steadily rising… https://t.co/Lx5xlQyJ6e,defipeasant
1241960219367931904,1323828206651232257,2020-11-04 03:23:34,too anxious to eat my frenchie fries 😥😥😥 put i will persist,catboyhokage
49105771,1323828206634323971,2020-11-04 03:23:34,@ShaneGoldmacher Imagine that!,lunatickfringe
1256705188921892865,1323828206638567424,2020-11-04 03:23:34,This hurts more than my assignments bye,shiningsunki
1184644774470574080,1323828206647070724,2020-11-04 03:23:34,"i decided i actually do like season 1, i’m just stubborn",swiftslvthor
3314844757,1323828206655303682,2020-11-04 03:23:34,God imagine having this outside lens.....I’m so jealous,punkestfeminist
1322912543308992522,1323828206647054338,2020-11-04 03:23:34,the 15% rlly acting up rn :/ https://t.co/3MejOTql9g,triviaeseo
1026008170018361344,1323828206651277317,2020-11-04 03:23:34,cannot wait to spark a matsunaga ryo pop links ssr https://t.co/P3zlcx0Sd4,settledownsoul
470419495,1323828206672162816,2020-11-04 03:23:34,@Rev_Xavier_ Show up?? Shiiiii...How u know? 😏... not only did they show up..they showed tf out! https://t.co/IvRqxzJqqc,cctrini
978369007727316992,1323828210845601792,2020-11-04 03:23:35,We’re getting ready Australia By turning Dolores into,justinbonanza
2808623040,1323828210832986112,2020-11-04 03:23:35,If you voted for Biden we can still be friends. Just saying,Giogomez23
55447955,1323828210858151937,2020-11-04 03:23:35,You stay on my mind all the time,Atherocious
3944087174,1323828210853842945,2020-11-04 03:23:35,why do y’all try to get a notice when your fave tweets about something important like the election ??,boemendes
1196664004669771776,1323828210858139650,2020-11-04 03:23:35,drunker than previously thought,SamuraiKurai
1128290064302256129,1323828210862223361,2020-11-04 03:23:35,@veewilliamson no tori hes not shrek the whole time in the second one he is also human shrek who is hot,richbutsad
901297552057749505,1323828210853801984,2020-11-04 03:23:35,if trump is elected i’ll be elect myself into heaven,BigGreenZay
2827186946,1323828210858029056,2020-11-04 03:23:35,@SenMcSallyAZ Political hack! Bye bitch!!!!,iamsmart83
1068962365591482368,1323828210853912576,2020-11-04 03:23:35,@zcoal7 That really is cab,KraisonFrames
190165215,1323828210862235648,2020-11-04 03:23:35,@bootsie5 @leopardthinks1 His chances diminish by the second.,kungfu_mandarin
381893624,1323828210866544646,2020-11-04 03:23:35,Literally me 😂😂🗿🗿,fried_dreams
1176815354221387778,1323828210849763329,2020-11-04 03:23:35,22 people followed me and 10 people unfollowed me // automatically checked by https://t.co/e3DYmfGvwG,Alireza__AID
759319304567398400,1323828210858156032,2020-11-04 03:23:35,@MariBrighe It's not good. Looks like the best we might hope for now is a Biden victory but it's somewhat tight and… https://t.co/yofRgMsjhu,IzabelaKaramia
2858248366,1323828215027257351,2020-11-04 03:23:36,@jayyxzm People stay forgetting where they came from 🤢,ailynn_xo
1296846589781147648,1323828215039733760,2020-11-04 03:23:36,ENHYPEN IS COMINGENHYPEN BEST BOYS #D27UntilDUSKandDAWN #ENHYPEN_IS_COMING@ENHYPEN_members,haheheeseungie
2147822932,1323828215060832258,2020-11-04 03:23:36,I am honestly so surprised that Cobb County voted blue 🥴,unusual_antoine
1090174998306742272,1323828215031373826,2020-11-04 03:23:36,@rajeev_mp @OfficeofUT Court must step in,BhagwaBaba
89320829,1323828215023050756,2020-11-04 03:23:36,Assuming they step down at the end of their terms given they control literally everything and all the courts,cleanandgritty
880093874739322881,1323828215056531462,2020-11-04 03:23:36,"@FlyByKnite Ah, thanks for reminding me why I sold my copy.",StoopKidTears
3976611447,1323828215031488513,2020-11-04 03:23:36,GUARDAR TWEET,DreMelanie
1316608116788727809,1323828215052382210,2020-11-04 03:23:36,No who is that /j,112REl
1005437720460648448,1323828215056510977,2020-11-04 03:23:36,@Achakth @SceneryVincent @BTS_twt I'm voting for BTS @BTS_twt for Favorite Social Artist at the #AMAs,taeusgoo
910346113328336897,1323828215027175426,2020-11-04 03:23:36,US elections bring out the worst in traders   - They try to drag stocks bonds and crypto to their knees while there… https://t.co/RpR0i48X6p,virage007
1217110957169790976,1323828215044055040,2020-11-04 03:23:36,@CantStopTinkle5 What happened? You ok?,Sofia_A_Rial
189671545,1323828215027167232,2020-11-04 03:23:36,"I hope not for all of my U.S. friends and acquaintances and wow, just about everyone! They just don't know what the… https://t.co/eOtGTnjy63",silverquillgrp
190542727,1323828215039680513,2020-11-04 03:23:36,True and effective���� https://t.co/JrYuTxjkQh,ogmeghantrainor
1323043793499664384,1323828219229970434,2020-11-04 03:23:37,"FOR A FANTASTIC SMOOTHIE, MIX CARROTS WITH PANCAKES! NOTE: FLOWERS OPTIONAL.",drsmoothies_bot
1308120019046461441,1323828219221549057,2020-11-04 03:23:37,@sexykittypaws That's my Shorty girl in the video! She's a sweet heart,AngelTears0421
33176952,1323828219246641152,2020-11-04 03:23:37,@OtunbaSho @AffiSupaStar @Adheydayor Long night ahead...,opeolumekun
1054597984015577089,1323828219234181126,2020-11-04 03:23:37,"@reabetswep_ ""The attractiveness of the lizard""😭😭😭😳😭😭😭😳😭😂😂😂",katleg0_m
1214810013388201984,1323828219221549056,2020-11-04 03:23:37,@iforgotohwait 😭😭 glad I have friends who are polisci because I don’t know what’s going on half the time 🙄,adorealma
34224345,1323828219246596096,2020-11-04 03:23:37,@BrianGallahad Get back to bed you haha,MissAineON
146931358,1323828219221606401,2020-11-04 03:23:37,I tell ya .. nothing like politics to expose peoples true shitty nature. Always try to believe there are more good… https://t.co/1ol4oreU0S,gutlead74
1935016112,1323828219242565634,2020-11-04 03:23:37,@Nigel_Farage @mjgranger1 Your a guy I’d like to have a 🍺 with👏,jwratpack24
198772159,1323828219221581830,2020-11-04 03:23:37,"@Rhonda509 @queennaija Exactly, I think that some people feel like because someone is ""famous"" they don't have prob… https://t.co/LvfPMP1X86",Bremichele012
1303085447455760385,1323828219250761728,2020-11-04 03:23:37,You can thank the Amish for Trump's lead in Pennsylvania. 120k+ now.,JustinCastroruz
1257832833906860034,1323828219221544960,2020-11-04 03:23:37,@Coachsalinas12 Hey coach I just uploaded my highlights . Hope you’re having a great and safe week.… https://t.co/vVpnyBA3Ub,GroffMason
825632356522479617,1323828223420018689,2020-11-04 03:23:38,Relax people. I don’t expect to know a clear winner tonight.,praet0rian
116844966,1323828223445213188,2020-11-04 03:23:38,[00:23] Bts - Dynamite,Energia97play
3492973032,1323828223449333760,2020-11-04 03:23:38,@Maya4Bernie @ltrain87x They’re probably gonna throw all of them away. I wouldn’t put it past them.,LordMetallix66N
372300949,1323828223445262342,2020-11-04 03:23:38,I guess I’m not surprised but it really is wild how cable news is completeu playing into the GOP strategy of trying to call this tonight,johncarlbaker
3233098148,1323828223424270338,2020-11-04 03:23:38,"@Lynn_Henning Don’t count out the ultra rich, racists, or red necks. It’s depressing to see just how many of them there are.",35and5
1017251781523525635,1323828223449440257,2020-11-04 03:23:38,@breebunn Watching shows that take place in Canada.,PentoniPlays
1148722497703075840,1323828223428513793,2020-11-04 03:23:38,@statsofminaj @NICKIMINAJ I’m voting for Nicki Minaj for Favorite Female Artist - Rap/Hip-Hop at the #AMAs,akela868
34268431,1323828223432536064,2020-11-04 03:23:38,The rioters are getting ready!,Sir_R_U_L
570452094,1323828223411630085,2020-11-04 03:23:38,"I have always loved politics, civics,  and history. I took political science for fun as a senior in h.s.. Others we… https://t.co/MQVbfHAPrE",HowieWonderPug
1271587818465226752,1323828223415758859,2020-11-04 03:23:38,Congrats to @AOC !!!!!,LucSkywalkerFTJ
820656967,1323828227631185920,2020-11-04 03:23:39,I took a break from looking at Twitter and election results for 45 minutes and I come back to a much more discouraging map,sammiperks
20464191,1323828227622670343,2020-11-04 03:23:39,@OlgaNYC1211 I agree.,AndreaVerdura
1135020889916026880,1323828227614429184,2020-11-04 03:23:39,@RiipRuan both prime examples,real_zen1
1213242124168093697,1323828227639422978,2020-11-04 03:23:39,I have to admit I never would’ve expected it to be this close I can’t believe that Biden has so many ridiculous lef… https://t.co/8MTtiGbwim,Twillame1
543597059,1323828227614347265,2020-11-04 03:23:39,@maritzagisele if they could open in the next 20 minutes that would be greatly appreciated,JCraig_79
404968476,1323828227610169344,2020-11-04 03:23:39,@PheatzPoetry I hate that I quit before I could make money lmao,craig_jordan05
965591940954841088,1323828227605962753,2020-11-04 03:23:39,@CawthornforNC delete this. it sucks either way.,Scratch_Capital
119457946,1323828227643768833,2020-11-04 03:23:39,@TorreySmithWR @rolandsmartin Absolutely!,Mrcreasy75
1302769186964475910,1323828227618623490,2020-11-04 03:23:39,I celebrate the removal of rights,SinonExtremist
1255570166093676544,1323828227639549954,2020-11-04 03:23:39,@corybarlog Wahahahhaawe just put ours 😁🤣🤣🤣  agree with you fuck 2020,KovacsKickAss
1798866908,1323828227635400706,2020-11-04 03:23:39,"@SteveWeagleWPTV steve, the west palm beach graphic could be confusing to people as it covers both west/east of state",palmbeachpink
2970304869,1323828227606020096,2020-11-04 03:23:39,@statsofminaj @NICKIMINAJ I’m voting for Nicki Minaj for Favorite Female Artist - Rap/Hip-Hop at the #AMAs,Nosred56
91176799,1323828231800311808,2020-11-04 03:23:40,MSNBC announces Tupperville will unseat Sen. Doug Jones in Alabama.  So Senate is still even.,jbminatra
1299212663633965056,1323828231821238274,2020-11-04 03:23:40,@obviouslychxse UNBECY,madiHossler
120880339,1323828231821123585,2020-11-04 03:23:40,@shwood I'm so sorry Brian. Best wishes to you and your family.,troymore
1220752640818069504,1323828231829704704,2020-11-04 03:23:40,@sunandavashisht Silence of his fellow journalists and media houses is deafening!!,PoonamS35460600
872831150,1323828231837921280,2020-11-04 03:23:40,We still need to look at the graham &amp; McConnell wins. I think there’s fraud there somewhere,Sherrys_Lane
318614661,1323828231804538881,2020-11-04 03:23:40,@_SpicyJohn I hope you’re not still counting on PA because it’s not gonna matter,Philly1024
1270697470830379011,1323828231812784128,2020-11-04 03:23:40,@DashiePH MAP OF THE SOUL:7 (ANY VERSION WILL DO)Done all the mechanics!!❤@mirukhoes @diam0ndh03… https://t.co/2teaispTe2,tundsssss
1199345757729386497,1323828236011376643,2020-11-04 03:23:41,@HeroVill more or less,WolfBeils
41210009,1323828236032315395,2020-11-04 03:23:41,Send all pollsters to Gitmo.  Their election interference has to be punished.,BamaDad73
782796240530448386,1323828236015423488,2020-11-04 03:23:41,@DvrkzJV @KingFrench23 Already know i gotta shout my duo out even tho he a dickhead sometimes 🤧💯,IamY2KTK
1315152194073624576,1323828236002840576,2020-11-04 03:23:41,"@thenewsminute Hon'ble Prime Minister, Mr. Chief Minister, The CA exam which is to be held from November 21 is th… https://t.co/yCdRgfyJKE",CaofcaStudents1
2327423914,1323828236003016705,2020-11-04 03:23:41,"@GameOf_Cubicles Lets bring awareness to complaining, bitching, moaning, and self-deprecation as viable coping mech… https://t.co/yLxgGoUnFZ",ObsceneOstridge
243335204,1323828240193081346,2020-11-04 03:23:42,Jerz gets it finally,futur3memori3s
2383133893,1323828240201457664,2020-11-04 03:23:42,@transmissions11 @minibluekirbyfi respect for what? a dumb bet? hes lost bro,anderoBTC
1961862588,1323828240226557952,2020-11-04 03:23:42,@ameliameshell thats what I said what a trip,abottledstar
827947660787146754,1323828240201490432,2020-11-04 03:23:42,"@RMConservative Yep it’s early. Sounds like they’ll be counting votes thru the weekend. They didn’t say which weekend, either....",JRNave
293575450,1323828240193126403,2020-11-04 03:23:42,Current mental state: https://t.co/hELPj0dHkK,aveowens_
820782954913873925,1323828240218230787,2020-11-04 03:23:42,"@stillgray AOC is absolutely, without a doubt, the greatest of all time at taking up space! And don't you dare ever say otherwise!!!",creepshow_i812
733551774540275712,1323828240209895424,2020-11-04 03:23:42,Too many careers dependent on this exercise in futility for it to be thrown in the trash where it belongs.,YCLUSA_NY
18538143,1323828240193040390,2020-11-04 03:23:42,Greek Orthodox priest shot and wounded at church in France https://t.co/Lkj2PsiUIW,MoneyGreatIdeas
2364631850,1323828240193040391,2020-11-04 03:23:42,@Chris28931386 @gapatriot3 Waste tanks would be fun just saying. 🤷‍♀️,MusicGurl84
360192178,1323828240197259265,2020-11-04 03:23:42,Presidential results from Fairhaven are in and Joe Biden won the town with 53.4% of the vote to Donald Trump's 44.9… https://t.co/IznUHrGL5X,SC_Varsity
46652445,1323828240218284032,2020-11-04 03:23:42,So proud of my friend @raisingimagine for her brilliant insight tonight on Fox News representing a Dem voter.… https://t.co/D9rTxbspV4,hannahdocs
24997975,1323828244391456768,2020-11-04 03:23:43,Has anyone checked on @cenkuygur yet? #ElectionDay,BrunusCutis
1269420625036271616,1323828244383211520,2020-11-04 03:23:43,why does the tl feel the need to let everyone know about their trump supporting family members? just sbed like 4 of yall learn how to act,jhscign
1264674571438813184,1323828244387278848,2020-11-04 03:23:43,@Tamaralynn212 Majority Senate Baby!,MadmansDiner
856310608412725249,1323828244395819015,2020-11-04 03:23:43,@jemelehill Why would you say thing like that? That's irresponsible,Roger_that_Dan
1048635654769446913,1323828244387368960,2020-11-04 03:23:43,@funder STRESSED. Also really bummed that  both Moscow McTortoise and Leningrad Ladyboy both won.,BlueWaveCalling
1280670682603454464,1323828244400005121,2020-11-04 03:23:43,@guypbenson Anyone that predicted a Biden landslide has been putting too much faith in Nate Silver and FiveThirtyEight.,Matthew51849377
1061035404688871426,1323828244420939777,2020-11-04 03:23:43,@felixsdead GO TO HELL,librajupiters
4872520263,1323828244408377345,2020-11-04 03:23:43,@QPrayerTeam @realDonaldTrump In Jesus  Name,56Mimileadavis
8168032,1323828244399841285,2020-11-04 03:23:43,"@BenWinslow @fox13 So fuck you, Utah. Not all of you of course. Just the ones who voted to keep the philandering mo… https://t.co/G8AlyuCbTB",eighthourlunch
348866074,1323828244399951873,2020-11-04 03:23:43,@lenacarti Lmao and then get bullied on the timeline the next day???? I’m good not making anymore public appreances… https://t.co/vQIy0l7Ybh,sssssssssierra
1129040408384868352,1323828244395839488,2020-11-04 03:23:43,That's not how avatars work https://t.co/qozb0BJ4ea,softwaregorebot
1008897757707321344,1323828244408229888,2020-11-04 03:23:43,"Okay, everyone take a big deep breath.",cvaladez253
1310755524921552896,1323828244383035392,2020-11-04 03:23:43,Let's rt to support  @realDonaldTrump #MAGA2020 https://t.co/VGvZRAUXmc,ElRey74561002
2569509273,1323828248598360064,2020-11-04 03:23:44,"FOLLOW ME and all who Retweets and Likes this 🍁, 🍂!",F_rida_h
782970688764252160,1323828248606871553,2020-11-04 03:23:44,If you didn’t vote Biden we’re not friends!,no_grace_
1201858387,1323828248589971456,2020-11-04 03:23:44,"Why did DayJah send me how to survive getting swallowed by a whale, why the hell would I be out in the ocean",CurlyNorman
1132306178539761665,1323828248615276547,2020-11-04 03:23:44,@lilireinhart Yep yep yep. I do the same thing. I’ve gone through 3 packs of chocolate pretzels,BreanneWalker16
1303169660116819968,1323828248581558273,2020-11-04 03:23:44,geonu why 💔,penguhooniee
71358154,1323828248594255873,2020-11-04 03:23:44,"Arizona, Wisconsin, Michigan, Pennsylvania... you have a chance to do what’s right. #VoteBlue #StayinLineAndVote",That1techguy
83837111,1323828248602537985,2020-11-04 03:23:44,@Manchu__ @desicounty My feeling is all these politicians were bribed. Now their actions are a culmination of fear… https://t.co/uH1ZNklmKZ,KetPan
1209164333596327936,1323828248615116802,2020-11-04 03:23:44,@FindingMyLus_T @vens575 @AnilFapzForKaju @imnavelfetish @Actressfapper88 @magadu9 @venkatrice485m1… https://t.co/CajyG3ZYXG,0Khakee2
1310971498467856386,1323828252771786759,2020-11-04 03:23:45,can we stop making “your fav votes blue!” please dont make a joke out of this eledtion pleeeeease,portalpawz
3269514306,1323828252771819521,2020-11-04 03:23:45,Are you ready to go to work?,neikzaz
960007641631285248,1323828252780171265,2020-11-04 03:23:45,@EthicalSkeptic God I miss my 1275😢😢,BSchumscher
768528994752864256,1323828252805419008,2020-11-04 03:23:45,@sheissewinsane I know.  I laughed at your tweet cuz I was seeing them same.😂😂👊🏻,KelliAn53385790
243823467,1323828252775903232,2020-11-04 03:23:45,@AudreyMadisonSM Mmmmmmmmmm I'm excited,wmaniamike316
23361937,1323828252788563969,2020-11-04 03:23:45,"Just posted a video @ Fort Collins, Colorado https://t.co/Nmg07qLNNi",DonQPhotography
767591857,1323828252780220418,2020-11-04 03:23:45,@De_La_Nelly Lol I would have used this song for my campaign if I was him 😂,JaBrilyn
1304124108884631552,1323828252809388032,2020-11-04 03:23:45,"@narendramodi Sir, @AmitShah Sir please see how #ArnabGoswami is assaulted by Mumbai Police. We are with you Arnab.#IndiaWithArnab",ItsSPriyanka
1215628563375951874,1323828252784340992,2020-11-04 03:23:45,@cuntrolharold To bad neither one of those is going to happen for you.,MartinNewhouse2
429527047,1323828252809506816,2020-11-04 03:23:45,Red wave! People are sick of being told how bad America is. The greatest country in the world is revolting against… https://t.co/954k9YA29b,KTee5
850218049944788992,1323828252784418817,2020-11-04 03:23:45,Sad truth 😞,StaticDreadz
219701774,1323828252809535488,2020-11-04 03:23:45,Me thinking of all the polls. #Elections2020 https://t.co/Hk9QhF4b1U,chris_jackson95
2811533948,1323828256974524416,2020-11-04 03:23:46,Va pichasear Trump.,Retana_CR
18978610,1323828256974536706,2020-11-04 03:23:46,@vanitaguptaCR easier said...,sallykohn
1074014565791383552,1323828256970330114,2020-11-04 03:23:46,@FCpl681 Looks like it needs a lick or two!!!😋,mncowboy47
941695579691855874,1323828256991334403,2020-11-04 03:23:46,@scdhec Get bent 🖕,WeThePeople864
1124744733320867840,1323828256970297348,2020-11-04 03:23:46,We hate it here,Greatest_Ever1
1119350622073921536,1323828256974405632,2020-11-04 03:23:46,@seoksitee IVE BEEN WAIT FO THIS ONE !! LMFAO they wanna see REAL reverse racism (idk if that’s even possible) ?? w… https://t.co/rab3RMlezn,yonqbuk
533076546,1323828256978644993,2020-11-04 03:23:46,@SoapJenn @IJM_Frizzie Peter can do what Franco has done with time. He can overcome his dark past like Franco. It i… https://t.co/TN5LNL2zgT,RebeccaThom117
941764154834280453,1323828256987140099,2020-11-04 03:23:46,why u beefing w teens weirdo,blondeddon
2160658853,1323828261164601344,2020-11-04 03:23:47,Im sneezing on every old fuck i see in FL yall got to go.,BLoadin_
1270292167723028480,1323828261160452098,2020-11-04 03:23:47,The Young Turks’ livestream is unreal viewing. Cenk is on the verge of tears. Big recommend.,PlckASide
19386598,1323828261160300545,2020-11-04 03:23:47,@RadioFreeTom Thank you for resigning any pretense of civic literacy this early in the evening.,DissidentInCA
141340281,1323828261185486849,2020-11-04 03:23:47,@EvanAKilgore Have been.  Whats new?,KSalmons
523485937,1323828261173055495,2020-11-04 03:23:47,"@Phillygirl741 I think they stopped counting the mail in votes at 70k, leaving another 240k to count",elctrceye
930189957221748736,1323828261189767169,2020-11-04 03:23:47,@CHIZMAGA Whew,sunnyettepe
3070333016,1323828261168709632,2020-11-04 03:23:47,@supekrc @ac_bitter @NickKristof Which is why the electoral college needs to be disbanded. The popular vote should… https://t.co/FuKZlCAOZ2,adri_kpe
1318374590364594177,1323828261185413121,2020-11-04 03:23:47,"Download PDF Be Ready for Anything: How to Survive Tornadoes, Earthquakes, Pandemics, Mass Shootings, Nuclear Disas… https://t.co/67gvIvsjA5",NellieWebstery
1189663951832985601,1323828261160427520,2020-11-04 03:23:47,@wroetoshaw Just seen Trump in a hotel and I asked if he was going to win the election. He laughed and winked at me… https://t.co/0aJ93jWRg8,CFC_Vxc
724151700,1323828261168795659,2020-11-04 03:23:47,"@adammarkowitzEA I used to not give a shit about politics, and now I’m going to end up volunteering in future campa… https://t.co/CeGTIOCe4n",idkshane
275367438,1323828261181399044,2020-11-04 03:23:47,@sbp_21 Or maybe it’s a signal for the Democratic Party to review their own policies and where they are heading and… https://t.co/3d7vpDeeT1,Linz_Gerl
1323825698474110979,1323828261189644288,2020-11-04 03:23:47,[#2020MAMA] Voted for #EXO on #MAMAVOTE ｜ 2020 MAMA ｜ 2020.12.06 (SUN) @MnetMAMA https://t.co/RD9jvNQ8uY,Faarahhhhhhh_
99124557,1323828265363058688,2020-11-04 03:23:48,@FPWellman @CawthornforNC @ProjectLincoln pajama boys seem a little on edge right now.,rustyweiss74
1244697180155363329,1323828265375748098,2020-11-04 03:23:48,@ChrisChristie suck my dick just cuz u was talking that gateway drug shit,centsssssss
116363549,1323828265358925825,2020-11-04 03:23:48,Joe Rogan’s election coverage is lit af. They are talking about Adderall lol,SameeraKhan
881849597940957185,1323828265358888961,2020-11-04 03:23:48,Absolutely!,jack_rydeheard
869730980008910849,1323828265363017728,2020-11-04 03:23:48,@Doralovelisa I vote #2ndBousnidStars2020 #BousnidStars2020 #Bousnid #LISA of @BLACKPINK,tknakek
3316403082,1323828265388175362,2020-11-04 03:23:48,He is arrested under fake cases by @CPMumbaiPolice @MumbaiPolice@narendramodi_in@narendramodi Plz stop this all… https://t.co/sRu8YuyKXh,Blues_Narcissus
716378486986915840,1323828265388224515,2020-11-04 03:23:48,@xninaxmariex I can’t believe how many votes trump is still getting it’s bizarre and yeah I feel you got made redun… https://t.co/AvOmm0eafV,JoelNewbold
1304070590052040706,1323828265358823428,2020-11-04 03:23:48,ryse disposable e-cigarette in stock cheapest price https://t.co/0ly8Q4Rmi8,KinglengL
35908958,1323828265375522820,2020-11-04 03:23:48,"#lifeIsArt so... consider getting off twitter, Mr.Weihua.Your Gov't closes social media to outsiders, and yet you… https://t.co/rI6j3UZxke",ArtistSalon
22416031,1323828269578297345,2020-11-04 03:23:49,Mom is mad that I watched the new borat movie to which I say we can’t all be boomers *dabs*,Brendangriffin
870271164731371520,1323828269569896448,2020-11-04 03:23:49,you're still in my dreams ) :,felfor_u
46960191,1323828269569908737,2020-11-04 03:23:49,A QAnon person named Marjorie is now in Congress,ecareyo
105401450,1323828269557248000,2020-11-04 03:23:49,This is why the EC is fucking dumb. Biden will win the general  by millions of votes,KevBot__24
822525208342822912,1323828269574225921,2020-11-04 03:23:49,@MarieB6860 Oh no....Doug Jones lost too?  Dammit.,QuietMia
763111573493874688,1323828269553246211,2020-11-04 03:23:49,"@Box2BoxCB @piersmorgan Biden campaigned as a ""Scranton Boy"" and is still losing, that's the point",matteosagwa
3438951925,1323828269586722817,2020-11-04 03:23:49,@hammerpants99 @KevinTheP1 Well how can he with you thousands of miles away?!?!,sunshinevargas3
1241395736975011840,1323828269557321728,2020-11-04 03:23:49,@vnavcpb @SB19Official @jah447798 We go up!SB19 WikiDay@SB19Official #SB19 @jah447798 one,Jah_rAwr
1212618671836684288,1323828269557313536,2020-11-04 03:23:49,@owo_matt you're literally blocked me after i posted p0rn...but now.....u switched like a faggot bruh,bijareth
26031681,1323828269557440513,2020-11-04 03:23:49,@DrRobDavidson @realDonaldTrump Struggling with that myself.,drstar77
971508938633043968,1323828269548974080,2020-11-04 03:23:49,mood,dudajock
610963413,1323828269553049600,2020-11-04 03:23:49,Not voting is voting 🥱,krissyfromnyc
1308444308102676481,1323828269553254402,2020-11-04 03:23:49,"@jahcoinv2 @Nilkski_ How? Apparently he is immune to COVID-19 even though he ""had it"", maybe he is immune to poisin… https://t.co/JYpnqajuP6",Hybrid_Fox_
2975745214,1323828269578375169,2020-11-04 03:23:49,kamala is literally a cop,cr01010
14456167,1323828269549002752,2020-11-04 03:23:49,How I'm approaching comics in 2021 https://t.co/V1wC6soEO1,rpace
1275957532771495936,1323828273747427329,2020-11-04 03:23:50,@winterificts three scoops!! 🥺🥰,aexpenssive_
750090375306416128,1323828273759936517,2020-11-04 03:23:50,"@liIbadboi @Its_Rajaa It's your Governor, The mayors , the superior court . Congress . Baby that's who is running all this shit",orginalshani
105466806,1323828273772597248,2020-11-04 03:23:50,@reustis Would love to forget him.,wesinjapan
839295780934545408,1323828273776918529,2020-11-04 03:23:50,@DonFascino And can surely go back!,moreofnia
975712016911478784,1323828273760133120,2020-11-04 03:23:50,@StarBoyLamarr What day?,valencia_unique
3189522494,1323828273747406855,2020-11-04 03:23:50,Doomed again #Election2020,Sauwercraud
1286679356501159937,1323828273759936523,2020-11-04 03:23:50,@hooniesyeochin ENGENES ALWAYS TOGETHER#ENHYPEN_IS_COMING #D26_ENHYPENDebut@ENHYPEN_members,heeschurro
161452409,1323828273768521728,2020-11-04 03:23:50,@crazy__aoc Well we didn’t think Trump was going to win in 2016 so here’s to new dreams😂🤣,alliemarie777
1108113615125733377,1323828273760083970,2020-11-04 03:23:50,apparently they got shit stained underwears so im guessing not,wemasterbait
1318550481246035975,1323828273755746306,2020-11-04 03:23:50,❗️DONT FORGET TO VOTE❗️,VERSATAE95
987968453033148416,1323828273743212545,2020-11-04 03:23:50,look me straight in the eyes and tell me you don't think he's an actual angel,fuckituphaechan
709686412786806786,1323828277962661889,2020-11-04 03:23:51,lactose forms galactose and glucose with the enzyme lactasenaseb baik soalan niiii jeeeee😭😭💆🏻‍♀️💆🏻‍♀️,donatpetak_
1314221484194238470,1323828277950119936,2020-11-04 03:23:51,Black day in indian media#IndiaWithArnab#save arnab,RichaVa04172542
